"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","BuildingAge","Revonated"
"828",828,"20","RL",65,8529,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story","7","5","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",1454,"GasA","Ex","Y","SBrkr",1434,"0","0","2","0","3","1","Gd","6","Typ","1","TA","Attchd","RFn","2",527,"TA","TA","Y",290,39,0,0,0,0,"NoPool","NoFence","None",0,"4","2009","WD","Normal",189000,"18","18"
"829",829,"60","RL",69,28698,"Pave","No Alley","IR2","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","2Story","5","5","Flat","Tar&Grv","Plywood","Plywood","None",0,"TA","TA","PConc","TA","Gd","Gd","LwQ","ALQ",1013,"GasA","TA","Y","SBrkr",2126,"0","1","2","1","3","1","TA","7","Min2","0","NoFirePlc","Attchd","Fin","2",538,"TA","TA","Y",486,0,0,0,225,0,"NoPool","NoFence","None",0,"6","2009","WD","Abnorml",185000,"52","52"
"830",830,"160","FV",24,2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story","7","5","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf","Unf",600,"GasA","Ex","Y","SBrkr",1223,"0","0","2","1","2","1","Gd","4","Typ","0","NoFirePlc","Detchd","RFn","2",480,"TA","TA","Y",0,166,0,0,0,0,"NoPool","NoFence","None",0,"7","2006","WD","Normal",147400,"14","14"
"831",831,"20","RL",80,11900,"Pave","No Alley","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story","6","5","Gable","CompShg","HdBoard","HdBoard","BrkFace",387,"TA","TA","CBlock","TA","TA","No","Rec","Unf",1392,"GasA","TA","Y","FuseA",1392,"1","0","1","1","3","1","TA","6","Typ","2","Gd","Attchd","RFn","2",458,"TA","TA","Y",0,0,0,0,192,0,"NoPool","NoFence","None",0,"6","2008","WD","Normal",166000,"62","62"
"832",832,"160","FV",30,3180,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story","7","5","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf",600,"GasA","Ex","Y","SBrkr",1200,"0","0","2","1","2","1","Gd","4","Typ","0","NoFirePlc","Detchd","RFn","2",480,"TA","TA","Y",0,166,0,0,0,0,"NoPool","NoFence","None",0,"6","2006","WD","Normal",151000,"14","14"
"833",833,"60","RL",44,9548,"Pave","No Alley","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","6","Gable","CompShg","VinylSd","VinylSd","BrkFace",223,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",941,"GasA","Ex","Y","SBrkr",1829,"1","0","2","1","3","1","Gd","7","Typ","1","TA","Attchd","RFn","2",613,"TA","TA","Y",192,39,0,0,0,0,"NoPool","NoFence","None",0,"1","2010","WD","Normal",237000,"16","16"
"834",834,"20","RL",100,10004,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","6","6","Gable","CompShg","HdBoard","Plywood","BrkFace",180,"TA","TA","CBlock","TA","TA","No","Rec","BLQ",1516,"GasA","TA","Y","SBrkr",1516,"0","0","1","1","3","1","TA","6","Typ","0","NoFirePlc","Attchd","RFn","2",472,"TA","TA","Y",0,0,0,0,152,0,"NoPool","NoFence","None",0,"2","2009","WD","Normal",167000,"55","55"
"835",835,"20","RL",75,7875,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","6","Gable","CompShg","VinylSd","VinylSd","BrkFace",136,"TA","TA","CBlock","TA","TA","No","Rec","Unf",1144,"GasA","Gd","Y","SBrkr",1144,"1","0","1","0","3","1","TA","6","Typ","0","NoFirePlc","Attchd","Unf","2",456,"TA","TA","Y",0,0,0,0,0,0,"NoPool","GdWo","None",0,"9","2008","WD","Normal",139950,"58","58"
"836",836,"20","RL",60,9600,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","4","7","Gable","CompShg","VinylSd","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ","Unf",1067,"GasA","TA","Y","SBrkr",1067,"0","0","2","0","2","1","Gd","4","Min2","0","NoFirePlc","Attchd","Unf","2",436,"TA","TA","Y",290,0,0,0,0,0,"NoPool","NoFence","None",0,"2","2010","WD","Normal",128000,"69","24"
"837",837,"30","RM",90,8100,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story","5","6","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec","Unf",1559,"GasA","Gd","Y","SBrkr",1559,"1","0","1","0","2","1","TA","5","Min2","0","NoFirePlc","Detchd","Unf","2",812,"TA","TA","Y",0,116,230,0,0,0,"NoPool","GdWo","None",0,"6","2007","COD","Normal",153500,"71","46"
"838",838,"160","RM",21,1680,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story","6","5","Gable","CompShg","HdBoard","HdBoard","BrkFace",158,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",483,"GasA","TA","Y","SBrkr",987,"1","0","1","1","2","1","TA","5","Typ","0","NoFirePlc","Detchd","Unf","1",264,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"11","2008","WD","Normal",100000,"46","46"
"839",839,"20","RL",75,9525,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","6","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf",1099,"GasA","Ex","Y","SBrkr",1099,"0","0","1","1","3","1","Gd","6","Typ","0","NoFirePlc","Attchd","Unf","1",352,"TA","TA","Y",278,0,0,0,0,0,"NoPool","NoFence","None",0,"6","2008","WD","Normal",144000,"24","13"
"840",840,"50","RL",70,11767,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","5","6","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",768,"GasA","Ex","Y","SBrkr",1200,"0","0","1","0","3","1","TA","6","Typ","0","NoFirePlc","Detchd","Unf","1",240,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"5","2008","WD","Normal",130500,"73","24"
"841",841,"70","RH",69,12155,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story","6","8","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ","Unf",672,"GasA","TA","N","SBrkr",1482,"0","0","2","0","4","1","Fa","7","Typ","0","NoFirePlc","Detchd","Unf","1",400,"TA","TA","P",0,0,254,0,0,0,"NoPool","NoFence","None",0,"3","2008","WD","Normal",140000,"94","69"
"842",842,"70","RM",60,10440,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story","5","8","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Unf","Unf",650,"GasA","Gd","Y","SBrkr",1539,"0","0","2","0","3","1","Gd","8","Typ","1","Po","Detchd","Unf","2",686,"Gd","TA","P",70,78,68,0,0,0,"NoPool","NoFence","None",0,"6","2008","WD","Normal",157500,"115","17"
"843",843,"80","RL",82,9020,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl","6","7","Gable","CompShg","HdBoard","HdBoard","BrkFace",183,"TA","TA","CBlock","TA","TA","Gd","Rec","ALQ",1127,"GasA","TA","Y","SBrkr",1165,"1","0","1","1","3","1","TA","6","Typ","0","NoFirePlc","Attchd","RFn","2",490,"Gd","Gd","Y",0,129,0,0,0,0,"NoPool","GdPrv","None",0,"5","2008","WD","Normal",174900,"53","53"
"844",844,"90","RL",80,8000,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","Duplex","1Story","5","4","Gable","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf",1800,"GasA","Ex","N","SBrkr",1800,"0","0","2","0","6","2","TA","10","Typ","0","NoFirePlc","NoGarage","NoGarage","0",0,"NoGarage","NoGarage","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"7","2007","WD","Normal",141000,"58","58"
"845",845,"50","RM",100,12665,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin","5","8","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Mn","Unf","Unf",876,"GasA","Gd","Y","SBrkr",1416,"0","0","1","1","4","1","TA","7","Typ","1","Gd","Detchd","Unf","3",720,"TA","TA","Y",418,0,194,0,0,0,"NoPool","NoFence","None",0,"6","2008","WD","Normal",153900,"104","69"
"846",846,"85","RL",69,16647,"Pave","No Alley","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","SFoyer","5","5","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ","Unf",1390,"GasA","TA","Y","SBrkr",1701,"1","0","2","0","3","1","TA","6","Min2","2","TA","Basment","Fin","2",611,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"1","2007","WD","Normal",171000,"44","38"
"847",847,"60","RL",75,9317,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story","7","5","Gable","CompShg","HdBoard","HdBoard","BrkFace",137,"Gd","TA","PConc","Gd","TA","No","ALQ","Unf",740,"GasA","Ex","Y","SBrkr",1775,"1","0","2","1","3","1","Gd","7","Typ","1","TA","Attchd","Unf","2",425,"TA","TA","Y",234,72,192,0,0,0,"NoPool","NoFence","None",0,"7","2009","WD","Normal",213000,"26","26"
"848",848,"20","RL",36,15523,"Pave","No Alley","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","6","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ","Unf",864,"GasA","Ex","Y","SBrkr",864,"1","0","1","0","3","1","TA","5","Typ","1","Fa","Attchd","Unf","1",338,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"8","2009","WD","Normal",133500,"47","47"
"849",849,"50","RL",75,45600,"Pave","No Alley","IR2","Bnk","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin","6","8","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf","Unf",907,"GasA","TA","Y","SBrkr",2358,"0","0","3","0","5","1","TA","10","Typ","1","Gd","Detchd","Unf","2",360,"Fa","TA","Y",486,40,0,0,175,0,"NoPool","NoFence","None",0,"9","2008","WD","Normal",240000,"111","22"
"850",850,"80","RL",80,9600,"Pave","No Alley","Reg","Lvl","AllPub","FR2","Gtl","Veenker","Feedr","Norm","1Fam","SLvl","6","7","Hip","CompShg","Plywood","Plywood","BrkFace",360,"Gd","Gd","CBlock","TA","TA","No","Unf","Unf",528,"GasA","Ex","Y","SBrkr",1855,"0","0","2","1","3","1","TA","7","Typ","1","TA","Attchd","RFn","2",512,"TA","TA","Y",113,100,0,0,0,0,"NoPool","NoFence","None",0,"8","2007","WD","Normal",187000,"43","25"
"851",851,"120","RM",36,4435,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story","6","5","Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf",848,"GasA","Ex","Y","SBrkr",848,"1","0","1","0","1","1","Gd","3","Typ","0","NoFirePlc","Attchd","Fin","2",420,"TA","TA","Y",140,0,0,0,0,0,"NoPool","NoFence","None",0,"11","2007","WD","Normal",131500,"16","16"
"852",852,"120","RL",69,3196,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story","8","5","Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"Gd","TA","PConc","Gd","TA","Gd","Unf","Unf",1273,"GasA","Ex","Y","SBrkr",1456,"0","0","2","0","2","1","Gd","7","Typ","1","TA","Attchd","Fin","2",400,"TA","TA","Y",143,20,0,0,0,0,"NoPool","NoFence","None",0,"5","2006","WD","Normal",215000,"16","16"
"853",853,"75","RL",53,7128,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2.5Unf","7","5","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec","Unf",918,"GasA","Gd","Y","SBrkr",1646,"0","0","2","0","4","1","TA","7","Typ","2","Gd","Detchd","Unf","1",240,"TA","TA","Y",0,0,0,0,126,0,"NoPool","MnPrv","None",0,"8","2007","WD","Normal",164000,"78","69"
"854",854,"80","RL",69,12095,"Pave","No Alley","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl","6","6","Gable","CompShg","MetalSd","HdBoard","BrkFace",115,"TA","Gd","CBlock","TA","TA","Gd","Rec","Unf",1127,"GasA","TA","Y","SBrkr",1445,"0","0","1","1","3","1","TA","7","Typ","1","Fa","Attchd","RFn","2",645,"TA","TA","Y",180,0,0,0,0,0,"NoPool","MnPrv","None",0,"8","2009","WD","Normal",158000,"55","55"
"855",855,"20","RL",102,17920,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","4","Hip","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ","Rec",1763,"GasA","TA","Y","SBrkr",1779,"1","0","1","1","3","1","TA","6","Typ","1","Gd","Attchd","Unf","2",454,"TA","TA","Y",0,418,0,0,312,0,"NoPool","NoFence","None",0,"7","2006","WD","Abnorml",170000,"64","45"
"856",856,"20","RL",69,6897,"Pave","No Alley","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","8","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ","Unf",1040,"GasA","Ex","Y","SBrkr",1040,"1","0","1","1","3","1","TA","6","Typ","0","NoFirePlc","Detchd","Unf","1",260,"TA","TA","Y",0,104,0,0,0,0,"NoPool","NoFence","None",0,"4","2010","WD","Normal",127000,"57","9"
"857",857,"80","RL",69,10970,"Pave","No Alley","IR1","Low","AllPub","Inside","Mod","CollgCr","Norm","Norm","1Fam","SLvl","6","6","Gable","CompShg","Plywood","HdBoard","None",0,"TA","TA","CBlock","Gd","Gd","Gd","GLQ","LwQ",940,"GasA","TA","Y","SBrkr",1026,"1","0","1","0","3","1","TA","5","Typ","0","NoFirePlc","Detchd","Unf","2",576,"TA","Fa","Y",0,0,34,0,0,0,"NoPool","MnPrv","None",0,"10","2008","WD","Normal",147000,"41","41"
"858",858,"60","RL",65,8125,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf","Unf",702,"GasA","Gd","Y","SBrkr",1481,"0","0","2","1","3","1","TA","6","Typ","1","TA","Attchd","Fin","2",343,"TA","TA","Y",0,36,0,0,0,0,"NoPool","NoFence","None",0,"3","2009","WD","Normal",174000,"25","24"
"859",859,"20","RL",80,10400,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story","7","5","Gable","CompShg","HdBoard","HdBoard","BrkFace",189,"TA","TA","CBlock","Gd","TA","No","Unf","Unf",1090,"GasA","TA","Y","SBrkr",1370,"0","0","2","0","3","1","TA","6","Typ","1","TA","Attchd","RFn","2",479,"TA","TA","Y",0,0,0,0,0,0,"NoPool","MnPrv","None",0,"6","2009","WD","Family",152000,"43","43"
"860",860,"60","RL",69,11029,"Pave","No Alley","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosA","Norm","1Fam","2Story","6","7","Gable","CompShg","HdBoard","HdBoard","BrkFace",220,"TA","TA","CBlock","TA","TA","Mn","BLQ","Unf",1054,"GasA","TA","Y","SBrkr",2654,"1","0","2","1","4","1","Gd","9","Typ","1","Gd","Attchd","Unf","2",619,"TA","TA","Y",0,65,0,0,222,0,"NoPool","NoFence","None",0,"8","2006","WD","Normal",250000,"51","35"
"861",861,"50","RL",55,7642,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin","7","8","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf","Unf",912,"GasA","Gd","Y","SBrkr",1426,"0","0","1","1","3","1","Gd","7","Typ","1","Gd","Detchd","Unf","1",216,"TA","TA","Y",0,240,0,0,0,0,"NoPool","GdPrv","None",0,"6","2007","WD","Normal",189950,"101","21"
"862",862,"190","RL",75,11625,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","2fmCon","1Story","5","4","Hip","CompShg","Plywood","HdBoard","None",0,"TA","TA","PConc","TA","TA","Mn","BLQ","Unf",1039,"GasA","Ex","Y","SBrkr",1039,"1","0","1","1","3","1","TA","6","Typ","0","NoFirePlc","Attchd","Unf","2",504,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"4","2010","WD","Normal",131500,"54","54"
"863",863,"20","RL",81,9672,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story","6","5","Hip","CompShg","HdBoard","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","GLQ","Unf",1040,"GasA","TA","Y","SBrkr",1097,"0","0","2","0","3","1","TA","6","Typ","0","NoFirePlc","Attchd","Unf","2",480,"TA","TA","Y",0,0,0,0,0,0,"NoPool","GdPrv","None",0,"5","2010","WD","Normal",152000,"35","34"
"864",864,"20","RL",70,7931,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","5","Hip","CompShg","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",1148,"GasA","TA","Y","SBrkr",1148,"1","0","1","0","3","1","TA","6","Typ","0","NoFirePlc","Attchd","Unf","1",672,"TA","TA","Y",0,0,0,0,0,0,"NoPool","GdPrv","None",0,"7","2009","WD","Normal",132500,"60","60"
"865",865,"20","FV",72,8640,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","7","5","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","Unf","Unf",1372,"GasA","Ex","Y","SBrkr",1372,"0","0","2","0","3","1","Gd","6","Typ","0","NoFirePlc","Attchd","Fin","2",529,"TA","TA","Y",0,140,0,0,0,0,"NoPool","NoFence","None",0,"5","2008","New","Partial",250580,"12","11"
"866",866,"20","RL",69,8750,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","6","Gable","CompShg","MetalSd","MetalSd","BrkFace",76,"TA","TA","CBlock","TA","TA","No","BLQ","Unf",1002,"GasA","TA","Y","SBrkr",1002,"1","0","1","0","3","1","TA","5","Typ","0","NoFirePlc","Detchd","Unf","2",902,"TA","TA","Y",0,0,0,0,0,0,"NoPool","MnPrv","None",0,"8","2009","WD","Normal",148500,"49","49"
"867",867,"20","RL",67,10656,"Pave","No Alley","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","8","5","Gable","CompShg","VinylSd","VinylSd","Stone",274,"Gd","TA","PConc","Gd","TA","Av","Unf","Unf",1638,"GasA","Ex","Y","SBrkr",1646,"0","0","2","0","3","1","Gd","6","Typ","1","Gd","Attchd","RFn","3",870,"TA","TA","Y",192,80,0,0,0,0,"NoPool","NoFence","None",0,"11","2007","New","Partial",248900,"13","12"
"868",868,"20","RL",85,6970,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story","4","5","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ","Unf",1040,"GasA","TA","Y","SBrkr",1120,"1","0","1","1","3","1","Fa","5","Typ","0","NoFirePlc","Attchd","RFn","2",544,"TA","TA","Y",168,0,0,0,0,0,"NoPool","NoFence","Shed",400,"5","2007","WD","Normal",129000,"58","58"
"869",869,"60","RL",69,14762,"Pave","No Alley","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Feedr","Norm","1Fam","2Story","5","6","Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","Slab","NoBase","NoBase","NoBase","NoBase","NoBase",0,"GasA","Gd","Y","SBrkr",2320,"0","0","2","0","2","1","TA","7","Typ","1","TA","Attchd","Unf","2",672,"TA","TA","P",120,144,0,0,0,0,"NoPool","NoFence","None",0,"5","2006","WD","Normal",169000,"71","69"
"870",870,"60","RL",80,9938,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story","7","5","Gable","CompShg","MetalSd","MetalSd","BrkFace",246,"Gd","TA","PConc","Gd","TA","No","GLQ","Unf",1050,"GasA","Ex","Y","SBrkr",1949,"1","0","2","1","3","1","Gd","8","Typ","1","TA","Attchd","Fin","2",574,"TA","TA","Y",156,90,0,0,0,0,"NoPool","GdPrv","None",0,"6","2010","WD","Normal",236000,"26","25"
"871",871,"20","RL",60,6600,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosN","Norm","1Fam","1Story","5","5","Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf",894,"GasA","Gd","N","SBrkr",894,"0","0","1","0","2","1","TA","5","Typ","0","NoFirePlc","Detchd","Unf","1",308,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"8","2009","WD","Normal",109500,"57","57"
"872",872,"60","RL",70,8750,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","6","5","Gable","CompShg","VinylSd","VinylSd","BrkFace",116,"TA","TA","PConc","Gd","TA","No","GLQ","Unf",804,"GasA","Ex","Y","SBrkr",1682,"0","0","2","1","3","1","Gd","7","Typ","0","NoFirePlc","Attchd","RFn","2",523,"TA","TA","Y",0,77,0,0,0,0,"NoPool","NoFence","None",0,"6","2010","WD","Normal",200500,"21","21"
"873",873,"20","RL",74,8892,"Pave","No Alley","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","7","Gable","CompShg","WdShing","Wd Shng","None",0,"Gd","TA","Stone","TA","TA","Av","Unf","Unf",105,"GasA","Gd","Y","SBrkr",910,"0","0","1","0","3","1","Gd","5","Typ","0","NoFirePlc","Attchd","Unf","2",414,"TA","TA","Y",196,0,150,0,0,0,"NoPool","GdWo","None",0,"10","2008","WD","Normal",116000,"66","23"
"874",874,"40","RL",60,12144,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","7","Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","TA","TA","No","Rec","Unf",832,"GasA","Gd","Y","SBrkr",1268,"0","0","1","0","3","1","TA","6","Typ","1","Gd","Attchd","Unf","1",288,"TA","TA","Y",0,28,0,0,0,0,"NoPool","NoFence","Othr",0,"9","2009","WD","Normal",133000,"70","69"
"875",875,"50","RM",52,5720,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin","5","6","Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf","Unf",676,"GasA","Ex","Y","SBrkr",1131,"0","0","1","1","3","1","TA","5","Typ","0","NoFirePlc","Detchd","Unf","1",200,"TA","TA","Y",26,0,0,0,0,0,"NoPool","NoFence","None",0,"8","2009","WD","Abnorml",66500,"78","69"
"876",876,"60","FV",75,9000,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story","8","5","Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ","Unf",1184,"GasA","Ex","Y","SBrkr",2610,"0","0","2","1","4","1","Ex","11","Typ","1","Gd","BuiltIn","Fin","2",550,"TA","TA","Y",208,364,0,0,0,0,"NoPool","NoFence","None",0,"8","2007","New","Partial",303477,"12","12"
"877",877,"20","RL",94,25286,"Pave","No Alley","Reg","HLS","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story","4","5","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","PConc","TA","TA","Gd","ALQ","Unf",1064,"GasA","Gd","Y","SBrkr",1040,"1","0","1","0","3","1","TA","5","Typ","0","NoFirePlc","Attchd","Unf","2",648,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,"1","2007","WD","Normal",132250,"56","56"
"878",878,"60","RL",74,8834,"Pave","No Alley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story","9","5","Hip","CompShg","VinylSd","VinylSd","Stone",216,"Gd","TA","PConc","Ex","TA","No","GLQ","Unf",1462,"GasA","Ex","Y","SBrkr",2224,"1","0","2","1","4","1","Ex","10","Typ","1","Gd","Attchd","Fin","3",738,"TA","TA","Y",184,0,0,0,0,0,"NoPool","NoFence","None",0,"6","2009","WD","Normal",350000,"15","14"
"879",879,"85","RL",88,11782,"Pave","No Alley","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer","5","7","Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ","Unf",1109,"GasA","TA","Y","SBrkr",1155,"1","0","1","0","3","1","Gd","6","Min2","0","NoFirePlc","Detchd","Unf","2",576,"TA","TA","Y",192,0,0,0,0,0,"NoPool","MnPrv","Shed",400,"6","2010","WD","Normal",148000,"58","24"
